player_api_id,potential,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,id
112976,66,1,1,64,58,59,65,55,71,61,59,54,72,80,78,76,63,71,60,64,60,64,60,52,26,63,57,66,26,34,31,6,8,7,9,15,1
116881,67,1,1,43,64,53,59,47.82044982,62,51.88830089,51,48,55,78,73,64.17766018,57,63.71857872,59,66.3956719,61,55,57,54,43,58,56.28378378,61,22,34,48.06851257,3,22,48,22,22,1
239253,67,1,1,53,50,57,67,32,67,51,47,64,65,75,64,80,63,76,56,77,65,64,48,53,64,58,64,60,50,51,54,8,9,6,8,10,1
50345,78,1,1,68,78,86,71,74,74,68,48,54,76,82,84,75,77,68,77,91,74,76,64,58,44,78,65,72,23,33,28,9,14,13,14,6,1
323385,77,2,1,65,61,66,63,60,79,68,65,65,77,86,86,87,70,85,65,55,85,46,64,56,40,63,63,67,30,45,50,7,6,7,11,8,1
42431,71,1,1,76,50,40,78,60,74,76,70,78,74,77,55,85,70,88,62,52,45,33,60,60,50,62,76,74,39,44,40,9,8,12,10,5,1
183482,72,2,1,52,54,49,58,53,70,61,58,48,72,72,73,71,70,63,64,71,73,70,52,40,25,66,58,53,25,25,25,9,9,13,15,13,1
168047,74,2,2,69,59,60,67,67,74,77,73,61,75,72,78,83,65,85,70,74,70,34,70,60,22,67,58,65,28,30,32,10,11,7,11,6,1
114790,66,2,1,66,62,50,65,51,63,64,59,56,66,82,79,69,59,72,72,69,78,65,54,55,50,69,46,51,50,49,39,15,15,13,15,10,1
169756,78,1,1,12,16,15,21,12,15,12,17,32,23,46,44,47,75,48,40,69,38,74,20,38,25,12,32,44,14,19,14,80,75,71,75,86,1
167648,65,1,1,46,37,56,58,41,38,47,35,52,51,63,65,61,60,57,44,66,62,70,35,70,57,22,52,54,55,59,54,14,13,5,9,14,1
280969,70,1,1,25,25,25,27,25,25,25,25,25,26,36,39,32,66,48,25,73,30,69,25,31,21,25,25,29,25,25,25,71,70,65,69,73,1
39190,67,2,1,73,59,57,70,72,70,73,67,70,72,65,75,63,65,75,70,63,30,77,71,67,63,68,63,65,41,67,55,11,5,8,9,12,1
172172,66,1,1,58,54,57,65,67,70,39,58,64,66,67,70,62,67,48,72,41,65,66,60,47,58,60,51,46,56,61,53,7,6,10,6,12,1
39199,67,1,1,54,42,58,56,26,44,37,74,53,57,72,62,58,65,66,67,91,72,75,55,71,72,41,47,56,71,63,66,12,12,14,5,13,1
38122,67,1,2,25,22,68,56,13,27,17,19,48,48,54,55,51,68,52,35,78,68,68,18,69,64,13,21,28,71,69,66,10,13,8,13,6,1
121923,71,1,1,49,71,67,62,47.82044982,76,51.88830089,52,53,68,77,77,64.17766018,67,63.71857872,60,66.3956719,80,61,59,46,53,62,56.28378378,50,21,22,48.06851257,9,21,53,21,21,1
30690,73,1,0,50,76,81,60,71,74,70,75,48,74,41,40,31,68,30,90,30,30,93,73,47,29,74,61,82,25,30,20,13,6,8,15,14,1
33992,77,2,1,81,59,67,79,53,81,84,69,77,82,77,75,78,79,77,88,74,71,68,85,75,78,77,69,59,74,76,81,13,15,10,15,14,1
41109,72,1,1,59,35,62,62,32,64,56,45,57,66,58,62,68,62,67,60,58,65,70,46,74,64,34,72,63,72,68,66,15,12,10,15,6,1
171737,66,1,1,61,56,31,70,48,56,66,71,59,69,71,67,69,68,54,61,65,57,55,66,48,51,58,68,51,14,16,21,9,6,13,12,11,1
447107,73,1,1,69,65,53,73,56,72,66,53,74,73,72,73,79,65,75,65,60,72,58,59,69,63,63,68,52,49,57,43,8,7,13,8,8,1
352879,84,2,1,67,66,73,81,68,74,67,57,78,81,64,62,72,78,53,75,76,73,77,76,74,75,66,79,68,59,72,66,9,12,9,7,15,1
557353,55,1,1,35,30,45,55,31,47,36,34,60,50,61,66,59,48,71,52,60,65,50,39,54,42,50,45,41,40,43,48,8,6,9,8,5,1
188413,82,2,1,75,74,51,77,73,82,76,78,73,79,79,80,79,74,90,80,63,75,70,80,77,63,73,73,72,60,62,57,9,10,9,12,14,1
40930,81,2,2,78,70,61,82,77,80,75,78,84,84,60,60,71,74,56,83,56,76,56,82,77,79,74,82,85,58,75,64,15,6,8,10,7,1
317062,80,1,1,64,69,63,76,50,77,67,54,71,76,79,77,81,75,72,75,70,72,66,71,69,67,68,77,57,52,62,55,14,9,15,9,13,1
242719,76,2,1,66,54,33,75,68,76,69,67,74,74,79,75,77,75,87,77,67,81,63,72,71,71,70,74,55,57,68,64,8,11,14,16,12,1
263276,81,1,0,62,58,44,69,60,76,73,69,63,75,77,76,80,67,75,62,61,64,48,63,39,38,66,74,67,18,32,24,5,5,5,5,5,1
35608,83,1,1,59,77,73,75,47.82044982,78,51.88830089,84,57,77,77,82,64.17766018,85,63.71857872,85,66.3956719,66,75,70,46,66,77,56.28378378,83,21,21,48.06851257,8,21,57,21,21,1
361711,79,2,1,70,31,65,69,35,71,67,37,61,74,79,77,81,73,87,75,70,75,52,34,74,76,61,49,45,73,76,78,12,8,11,14,7,1
213366,78,1,1,63,55,60,74,50,75,57,54,70,73,83,79,82,77,80,72,79,89,83,65,78,69,72,72,60,60,71,71,11,5,10,6,7,1
441441,81,1,1,75,68,55,75,67,75,78,80,76,76,72,62,78,69,78,75,50,72,65,76,53,41,75,75,67,37,45,47,15,14,12,15,8,1
118883,80,2,1,75,58,42,79,64,78,80,80,59,82,78,76,78,70,68,58,58,64,60,58,66,40,76,77,80,24,34,26,3,3,3,3,3,1
119305,65,1,1,41,70,61,62,65,53,49,47,39,57,63,67,68,56,61,67,73,68,71,58,56,37,68,60,58,16,26,20,12,8,10,11,6,1
256728,70,1,1,30,65,68,50,60,62,45,39,35,66,53,54,53,67,60,71,64,63,79,60,74,23,67,55,63,20,28,24,9,11,7,14,15,1
45872,63,2,1,64,32,53,60,36,66,53,37,58,62,61,63,70,64,68,48,74,64,68,37,75,65,54,58,40,60,62,69,10,10,13,10,8,1
41399,63,1,2,48,32,49,61,44,49,40,41,56,59,61,61,53,60,60,75,55,75,79,63,72,67,37,53,30,58,63,64,6,5,7,4,10,1
513810,74,1,1,42,23,64,67,23,62,27,25,60,67,61,55,60,62,68,38,78,64,70,29,65,64,39,57,37,64,66,62,10,9,13,6,7,1
111930,74,1,2,78,66,70,77,60,75,75,71,68,71,80,79,72,73,61,75,81,83,70,67,59,69,69,67,59,68,69,67,14,7,9,10,7,1
561140,71,1,1,58,56,48,72,55,79,71,50,67,75,84,85,82,56,81,67,43,55,50,62,53,53,33,52,47,31,32,25,13,12,8,15,6,1
403003,81,1,0,30,81,81,61,78,70,62,44,46,73,62,66,59,78,45,79,54,76,83,71,78,18,76,59,79,28,23,25,15,14,8,14,11,1
297556,69,1,1,18,17,68,50,23,38,36,29,32,49,34,34,48,51,35,27,55,55,79,15,60,59,20,25,30,69,74,73,14,14,5,10,8,1
41182,69,1,1,40,28,73,63,30,45,39,26,65,63,51,55,59,61,56,55,72,63,80,29,69,66,39,38,34,69,70,68,10,8,12,11,6,1
120917,70,1,1,48,22,42,68,33,47,54,63,61,65,68,53,71,71,70,44,80,88,71,59,79,72,42,59,52,71,72,69,12,7,13,15,9,1
232103,82,2,2,65,76,64,72,75,82,60,48,53,80,95,92,90,77,88,78,82,91,45,73,33,24,79,66,69,20,28,24,7,12,13,15,14,1
174597,65,1,1,32,24,68,44,28,25,32,35,40,50,64,63,57,67,58,48,74,65,71,25,71,65,55,41,66,62,67,64,6,10,14,11,14,1
174600,64,1,1,63,52,48,67,51,66,68,70,65,70,62,65,61,64,59,68,63,69,76,65,64,63,48,61,65,56,66,62,6,5,14,13,15,1
148953,66,1,1,30,56,47,52,54,53,37,32,32,52,59,64,60,51,42,58,48,42,35,48,28,28,57,48,37,11,15,17,5,14,15,6,5,1
441166,55,1,1,27,22,45,28,29,25,31,22,23,29,58,54,40,43,65,41,75,61,55,26,50,49,22,31,36,47,56,56,7,12,14,14,6,1
410141,73,1,1,53,49,43,50,48,72,53,43,48,72,86,75,83,53,87,53,33,63,32,47,36,19,49,52,49,33,33,32,14,13,10,15,11,1
582500,69,1,1,44,47,35,53,46,59,51,49,54,58,53,61,56,56,79,57,52,31,34,43,44,24,47,49,53,40,31,43,7,14,13,8,14,1
199829,63,1,1,53,47,28,47,46,57,37,32,52,56,76,75,70,48,81,43,71,56,56,35,34,42,58,54,40,32,34,28,7,8,11,13,11,1
32448,76,2,0,74,66,60,74,70,84,68,72,71,80,79,78,90,73,75,72,57,71,57,66,77,51,66,66,77,34,41,29,10,9,12,13,6,1
34319,75,1,1,63,50,69,65,46,60,54,49,55,68,63,59,61,62,63,68,66,66,62,51,60,53,33,54,57,53,60,47,13,7,15,10,14,1
213737,63,1,1,45,60,61,62,60,54,54,48,56,63,60,69,67,64,61,60,75,72,68,59,51,31,72,61,76,25,15,20,7,7,11,9,14,1
133535,76,0,1,58,52,70,73,58,65,49,51,67,68,59,60,57,67,61,64,73,82,81,67,81,71,57,58,49,71,69,72,12,12,10,12,11,1
128843,65,2,1,31,37,70,38,27,34,45,45,34,61,67,64,33,66,39,28,51,62,84,31,68,64,43,51,52,66,65,62,6,7,10,15,10,1
715642,65,1,1,54,28,47,51,33,60,35,34,40,52,69,70,66,58,65,26,71,59,61,32,56,56,47,44,40,56,64,63,10,11,13,14,13,1
210683,80,1,1,78,41,83,76,36,64,67,49,73,73,69,73,69,78,69,52,79,73,69,49,76,79,67,71,35,77,72,84,15,16,9,10,14,1
185301,68,1,1,59,30,47,60,39,42,63,49,58,63,73,69,69,61,67,49,64,66,58,41,74,60,54,49,46,62,61,60,13,12,6,11,12,1
33993,69,1,1,56,32,72,75,45,56,59,53,63,61,32,32,47,54,47,63,46,31,75,38,73,67,44,58,45,71,72,69,11,6,8,6,13,1
24160,69,0,0,49,72,72,60,72,59,57,59,57,69,52,50,40,57,56,83,36,33,88,69,57,37,72,56,80,19,31,29,8,11,7,15,6,1
243127,73,1,1,64,65,49,67,61,73,73,63,56,72,76,71,84,65,81,69,69,65,51,52,45,28,66,63,60,29,22,23,10,9,12,11,16,1
20771,72,1,1,63,61,56,62,52,76,68,59,57,73,82,79,64,57,83,59,70,72,59,56,56,40,61,63,57,21,31,33,10,12,12,11,12,1
244128,72,1,1,57,42,60,62,46,57,39,45,61,61,62,71,65,64,62,62,65,74,62,52,66,57,42,54,47,52,58,57,9,13,10,15,9,1
23163,71,2,0,69,65,51,65,60,79,68,84,56,73,67,68,75,62,69,73,63,67,68,78,34,46,75,70,35,47,41,29,7,10,6,9,13,1
31255,59,1,1,36,58,66,56,55,49,47,44,45,55,67,62,65,54,56,60,77,60,83,51,72,25,60,51,67,25,32,27,7,8,14,13,10,1
127255,65,1,1,48,36,52,59,37,53,46,47,55,58,68,66,64,63,69,60,65,66,63,43,65,61,45,59,54,56,60,57,8,15,10,6,15,1
33451,70,1,1,39,40,73,62,54,41,45,50,60,52,25,46,59,65,56,61,90,35,83,47,74,65,31,57,51,70,71,66,12,15,16,16,10,1
26085,62,1,1,64,36,55,63,38,49,51,53,55,65,60,65,57,68,71,55,72,75,71,59,68,50,38,58,56,62,62,60,13,5,14,15,9,1
34268,64,1,1,43,19,80,49,22,20,44,38,50,38,29,31,43,50,30,46,74,32,81,33,57,63,43,31,45,62,66,64,9,14,8,12,12,1
182847,64,1,1,42,38,62,54,36,42,27,40,51,48,63,64,60,57,57,62,65,73,72,41,72,62,42,45,41,54,61,60,13,12,6,15,11,1
36785,70,1,1,65,52,74,70,52,59,56,66,62,70,68,71,63,68,66,72,83,69,77,71,67,65,55,62,70,68,70,70,11,15,8,8,6,1
67393,64,2,0,50,57,42,70,60,56,48,70,64,64,65,74,63,57,71,70,51,74,58,71,47,22,58,70,53,56,53,46,7,13,11,5,11,1
34417,70,1,0,69,67,65,74,68,74,79,75,72,76,71,71,72,70,78,87,61,45,55,78,46,51,71,75,73,50,61,54,10,12,14,14,12,1
95220,65,1,1,46,59,66,66,51,57,46,45,61,62,66,64,65,64,71,63,70,61,61,63,64,64,59,65,55,61,64,60,13,16,13,13,8,1
32693,58,1,1,6,6,12,21,11,19,8,6,18,13,18,21,53,58,50,22,66,32,62,12,52,25,12,42,7,12,9,6,58,60,58,61,53,1
32547,63,2,1,59,60,41,65,55,67,62,50,55,65,62,58,78,42,71,62,51,66,52,66,33,35,64,61,62,25,23,25,6,9,10,12,9,1
37085,65,1,1,60,43,60,65,47.82044982,46,51.88830089,43,63,56,60,61,64.17766018,60,63.71857872,63,66.3956719,70,62,55,71,74,75,56.28378378,69,55,64,48.06851257,13,24,63,24,24,1
267728,74,1,1,32,22,69,55,35,54,33,31,71,62,61,52,48,64,51,50,72,71,82,45,61,71,27,55,47,68,76,73,13,9,12,8,12,1
32870,73,1,1,68,41,62,62,43,67,64,53,68,69,67,71,62,68,62,59,72,85,79,47,87,73,66,57,49,76,78,79,12,9,15,15,8,1
92935,76,1,0,55,81,87,65,66,70,56,61,57,71,64,70,68,75,39,78,55,70,78,65,53,33,83,59,69,21,29,24,7,16,12,10,9,1
14100,68,1,1,13,11,11,11,14,13,14,16,30,22,32,50,41,58,61,21,56,30,64,12,34,17,19,47,17,13,20,13,71,67,63,67,73,1
32845,61,1,1,15,14,15,27,14,12,12,14,14,22,61,62,58,53,62,23,71,33,65,12,45,17,16,33,19,12,11,19,63,61,69,57,61,1
23081,58,0,1,61,22,61,62,25,52,65,38,59,53,61,62,58,56,59,36,70,64,66,40,61,58,43,53,53,57,58,54,11,7,14,13,9,1
24024,60,1,1,57,25,33,52,37,69,54,34,56,47,78,77,64,56,64,46,66,70,48,46,46,37,48,61,34,44,50,48,6,13,8,9,9,1
667963,72,1,1,62,53,64,72,56,67,64,67,66,71,65,67,68,67,60,67,56,65,68,67,66,67,56,55,74,56,65,63,6,6,14,9,10,1
30248,63,1,1,62,59,77,61,66,60,58,49,59,69,52,34,58,70,78,69,86,49,80,57,87,70,61,68,65,59,65,59,15,9,8,12,16,1
23881,65,1,1,55,35,64,60,57,51,61,25,59,57,33,32,41,64,56,54,81,67,70,50,72,58,34,41,20,65,66,64,12,13,5,11,15,1
312585,70,1,1,55,41,66,62,39,59,37,42,54,54,49,49,42,63,44,55,77,71,82,52,62,60,46,49,50,61,65,61,15,8,11,13,13,1
25926,74,1,1,77,68,60,79,65,80,81,79,78,83,60,55,71,77,65,79,68,50,70,76,69,45,75,79,84,47,54,44,6,13,15,15,13,1
441173,71,1,1,43,41,36,69,49,61,56,49,66,68,67,66,65,65,78,52,55,53,48,53,61,64,54,57,55,60,58,53,12,14,15,11,5,1
294859,82,1,1,76,81,64,76,81,76,72,74,69,75,80,81,78,70,71,83,63,70,66,78,59,31,72,76,63,38,36,30,11,15,16,12,15,1
289250,71,1,1,62,31,64,60,27,59,34,32,58,62,74,75,71,64,62,61,75,68,69,39,66,63,44,48,31,66,66,68,13,11,6,11,14,1
160220,67,1,1,57,15,69,56,29,51,41,23,54,59,74,74,64,74,62,32,64,68,75,14,75,67,31,36,35,70,72,68,14,12,16,15,6,1
121488,66,1,1,13,3,14,16,6,7,6,15,17,22,33,32,57,36,52,46,57,40,29,6,39,22,13,32,21,7,8,5,60,48,65,56,67,1
698273,86,1,1,13,6,13,52,9,14,13,12,38,10,28,23,35,58,27,23,68,55,62,9,20,42,4,43,16,5,14,12,72,71,69,71,72,1
94883,74,1,1,81,72,39,76,62,73,87,88,74,76,75,67,78,71,81,83,74,68,53,84,56,45,68,74,60,48,62,46,10,13,15,9,14,1
177689,67,0,1,39,33,57,47,25,54,42,26,40,46,68,68,55,64,56,42,71,64,76,22,59,65,37,35,34,64,65,63,9,11,15,13,10,1
37503,75,1,1,11,17,10,27,19,18,19,18,26,23,55,45,53,68,51,19,68,31,55,19,40,19,10,49,20,12,12,11,77,76,67,79,75,1
41173,78,1,1,35,30,57,66,47.82044982,54,51.88830089,39,63,62,63,59,64.17766018,61,63.71857872,71,66.3956719,61,76,59,80,58,56,56.28378378,59,62,69,48.06851257,9,20,63,20,20,1
35831,67,1,1,50,65,63,63,67,65,57,59,44,66,68,66,70,66,75,71,74,58,71,59,57,39,71,59,66,18,26,22,9,10,15,10,15,1
45605,71,2,1,61,55,32,60,35,75,67,67,46,77,88,90,84,72,95,77,77,79,56,53,73,22,71,73,68,17,15,18,11,9,8,5,12,1
37483,72,1,1,55,74,75,65,72,73,66,67,64,74,62,61,70,69,67,80,73,53,73,68,53,46,74,63,80,35,51,42,6,6,8,6,14,1
396912,72,1,1,62,34,53,65,33,46,42,41,57,55,73,75,74,61,75,35,72,72,51,31,68,64,45,59,45,60,66,61,16,8,14,16,12,1
37920,74,2,1,80,60,68,80,59,72,80,61,76,80,72,69,67,71,57,72,63,62,73,69,52,77,70,72,69,72,75,68,6,4,13,9,5,1
484858,80,2,1,80,66,39,70,65,72,76,74,74,75,85,80,84,68,73,78,61,73,33,73,59,26,66,74,54,35,34,38,10,7,16,13,7,1
36066,70,1,0,74,52,41,73,69,77,76,79,58,75,67,64,76,67,69,63,51,44,55,61,44,40,67,71,67,15,17,18,6,9,13,12,10,1
27694,77,1,1,80,66,67,86,75,77,81,76,85,84,60,55,75,70,60,82,68,52,68,81,66,66,65,84,73,53,63,61,15,15,7,6,13,1
107929,75,1,2,52,56,77,65,30,54,49,32,71,68,55,62,61,57,51,74,75,72,83,46,82,72,53,47,29,74,73,77,12,13,16,8,8,1
299879,74,1,1,17,13,17,26,19,12,17,12,22,23,31,33,22,64,32,25,58,34,42,11,12,11,11,38,22,13,13,11,70,63,56,67,77,1
41168,76,1,1,67,78,66,73,75,79,81,69,63,80,66,74,84,79,74,78,56,53,57,80,36,45,79,74,68,39,31,34,8,16,7,11,9,1
38395,60,1,1,25,25,25,25,25,25,25,25,21,27,47,46,31,53,42,25,60,39,68,25,27,21,25,25,25,25,25,25,53,67,60,70,52,1
47565,77,2,1,80,45,59,74,32,72,73,38,73,79,75,78,78,72,69,57,68,84,69,71,69,80,58,61,49,75,77,79,16,10,8,12,6,1
39425,78,1,1,22,28,37,56,47.82044982,34,51.88830089,8,75,36,56,69,64.17766018,71,63.71857872,31,66.3956719,76,74,21,56,54,64,56.28378378,58,24,27,48.06851257,76,79,75,77,77,1
30143,75,1,1,25,25,25,28,25,25,25,23,32,20,45,45,50,65,30,43,65,38,65,25,31,25,25,25,38,25,25,25,73,65,54,69,79,1
102394,67,1,1,25,15,14,29,25,12,22,20,27,19,58,60,64,61,66,22,84,34,56,21,34,26,13,31,21,11,11,10,72,63,63,66,71,1
30881,74,2,1,51,79,81,71,77,68,68,53,41,75,62,62,69,71,60,71,80,60,74,57,49,21,83,62,71,19,29,25,8,12,6,7,10,1
42460,62,2,1,64,45,38,60,31,56,65,65,56,60,63,67,64,68,63,54,50,61,66,59,64,67,51,40,35,56,64,65,11,5,12,8,5,1
575364,79,1,1,64,54,64,74,60,70,62,58,72,76,69,74,68,70,68,70,58,69,64,64,68,68,68,68,64,58,66,66,12,6,15,8,8,1
543020,72,0,1,35,36,69,68,31,58,44,34,62,64,65,66,59,68,64,59,71,74,68,37,68,73,52,58,30,68,70,63,13,7,11,12,15,1
37451,72,0,2,44,59,78,69,28,32,31,47,63,64,45,54,36,64,52,53,78,55,84,48,78,66,47,42,60,71,74,70,9,9,14,8,16,1
32763,81,1,1,74,76,60,70,73,70,71,79,63,76,65,64,63,66,67,83,57,52,69,77,61,34,67,75,71,27,26,13,8,9,8,8,13,1
39743,66,1,1,17,15,8,25,15,10,12,17,37,25,55,55,54,65,60,35,71,50,68,12,20,20,10,45,36,16,15,13,63,64,56,70,68,1
314605,82,2,1,83,65,61,77,35,77,59,40,64,81,87,87,86,74,87,73,85,85,54,70,71,73,73,58,54,72,74,76,10,14,9,10,11,1
109121,79,1,1,52,83,77,66,77,69,71,47,35,77,78,76,82,77,71,73,90,78,78,41,83,21,86,59,79,12,16,16,15,15,10,13,5,1
39302,67,1,1,12,11,10,20,13,12,19,11,13,11,37,42,47,63,30,21,75,34,65,14,31,20,11,25,22,11,15,20,68,68,61,65,72,1
231977,73,1,1,60,61,51,58,59,72,61,51,59,73,76,77,72,67,70,65,66,63,51,70,43,22,69,60,46,22,28,25,12,8,7,5,5,1
74028,65,1,1,14,10,13,28,11,12,10,12,36,21,44,44,49,66,33,21,66,34,65,11,38,19,10,31,23,18,11,13,64,61,58,70,67,1
42121,62,1,1,57,58,51,64,51,65,58,55,46,63,80,80,75,54,91,51,65,62,42,46,68,43,69,53,56,44,46,35,5,13,10,15,7,1
2790,77,1,1,72,37,51,64,43,64,67,56,62,65,69,72,65,64,67,46,61,56,67,42,74,68,56,60,54,70,73,69,8,14,8,13,12,1
30273,73,1,1,64,51,55,81,52,70,72,63,75,77,67,65,74,72,90,58,65,75,56,60,67,67,72,80,51,46,57,42,13,10,10,11,5,1
88521,72,0,1,40,43,75,55,52,57,44,25,50,51,60,63,61,71,67,22,85,45,76,42,75,74,42,54,30,77,76,62,11,16,11,10,11,1
38576,72,1,1,63,61,60,77,64,69,61,71,72,77,59,53,71,61,71,74,72,73,71,73,79,72,63,75,67,71,72,72,15,6,10,8,16,1
527104,71,1,1,57,64,64,45,65,65,46,33,41,64,73,76,65,61,62,63,80,60,75,56,29,16,66,59,56,19,19,17,13,9,6,12,16,1
26401,76,1,1,75,35,71,73,31,63,70,27,68,71,78,82,68,72,59,59,73,78,77,38,75,69,41,54,42,75,72,74,15,13,5,15,8,1
71768,77,2,1,69,60,60,77,66,76,74,70,77,80,69,69,69,76,57,72,66,78,75,69,84,65,72,75,68,54,70,64,5,5,5,5,5,1
493418,61,1,1,29,60,72,40,47,47,30,23,23,49,48,53,62,47,49,49,67,60,66,42,50,24,56,48,56,27,20,21,7,6,15,10,8,1
281864,75,2,1,63,61,49,66,52,71,70,44,51,69,82,90,91,63,84,76,44,70,48,69,48,26,62,59,64,20,26,20,5,15,12,6,13,1
661509,65,1,1,28,63,55,48,39,44,41,31,32,49,57,52,57,51,50,55,66,51,64,49,29,10,55,48,68,15,13,18,8,14,12,14,8,1
93343,65,1,1,41,32,66,61,20,41,40,29,60,65,51,43,63,67,60,21,72,33,80,40,71,62,29,43,31,61,66,57,10,7,16,14,8,1
664961,80,2,0,54,66,51,63,61,71,61,38,39,71,91,90,93,66,92,65,78,66,56,59,34,21,59,60,67,18,21,14,9,6,13,7,11,1
33759,82,1,1,60,55,53,75,59,67,63,64,61,69,65,68,64,76,80,72,66,68,79,73,88,80,52,70,60,74,84,76,5,14,9,14,6,1
39345,70,1,1,73,48,60,66,42,68,65,54,66,68,79,77,70,70,60,72,68,79,76,65,72,65,62,55,50,62,68,70,6,12,8,14,7,1
467052,67,1,1,52,44,46,62,52,59,49,50,57,64,66,60,75,52,68,58,49,55,39,57,48,54,51,58,47,38,41,39,7,11,11,8,6,1
450292,77,1,1,42,37,63,69,44,61,46,49,73,63,61,60,58,64,55,62,67,67,77,47,74,60,54,55,50,67,75,70,8,11,9,8,12,1
189192,81,2,2,75,67,58,78,48,84,69,46,64,82,89,93,79,78,79,84,82,90,68,61,82,73,73,72,51,68,69,70,8,7,8,12,12,1
38131,71,1,1,75,69,58,69,55,72,76,71,65,73,74,69,76,77,78,70,69,56,60,68,59,37,77,69,66,30,32,33,12,11,7,6,11,1
26120,71,1,1,75,63,49,77,61,76,67,69,64,74,58,65,64,60,75,62,41,66,51,63,57,42,76,69,73,14,44,46,11,14,11,12,8,1
191906,76,1,1,57,44,72,68,14,48,40,32,58,69,53,64,54,71,61,45,83,66,78,15,81,79,26,40,37,75,77,74,12,15,7,9,16,1
169217,75,2,1,67,69,82,81,65,69,55,54,75,79,71,73,75,74,74,77,86,86,60,78,73,62,78,74,49,45,63,53,9,14,6,12,6,1
151079,74,1,1,49,36,49,72,46,58,59,50,70,67,55,55,61,72,69,60,73,83,77,51,74,79,56,70,58,72,78,67,12,10,11,9,13,1
45220,78,2,1,76,66,36,74,72,83,76,64,66,80,92,86,92,74,94,70,70,78,48,76,56,40,76,72,66,24,30,34,8,11,12,9,6,1
10348,77,2,0,70,75,56,78,74,80,83,82,73,84,74,71,72,71,79,80,54,52,70,81,60,28,77,73,78,34,24,47,9,11,9,16,12,1
97657,74,1,1,70,54,71,76,64,70,66,70,79,73,64,60,72,82,65,66,73,70,76,67,78,69,65,77,67,70,70,72,6,12,10,11,15,1
303484,74,1,1,39,29,73,67,41,54,47,58,65,56,50,53,51,72,50,53,55,61,78,36,87,74,47,50,44,73,76,75,8,12,11,6,9,1
168569,71,1,1,30,15,67,55,18,39,31,28,50,55,68,68,58,55,59,29,80,73,79,13,74,73,21,20,34,75,73,72,8,7,8,13,9,1
288406,80,2,1,69,40,49,73,37,66,67,65,68,68,80,79,80,73,71,70,64,75,64,68,65,65,60,60,51,66,64,74,7,13,10,7,13,1
187150,76,1,1,67,69,67,70,63,77,59,58,67,76,79,77,79,65,79,74,75,59,59,68,43,32,70,70,70,25,25,20,11,13,6,8,12,1
282470,75,2,1,63,60,39,77,49,76,72,59,66,75,77,74,76,70,82,64,71,77,51,58,60,64,71,78,66,47,58,50,10,8,14,10,8,1
302911,72,1,2,47,34,70,65,32,38,36,30,64,60,52,60,49,57,62,66,70,65,74,55,68,57,30,35,46,66,66,64,11,9,14,13,13,1
364496,77,1,1,65,63,58,64,57,76,52,51,57,70,72,71,71,65,62,63,62,66,67,59,46,24,61,58,59,17,23,22,9,14,10,12,12,1
522571,68,1,1,28,29,68,61,33,51,28,31,33,54,37,48,34,46,39,42,67,64,90,21,54,53,30,30,41,59,68,65,13,10,6,11,10,1
167094,76,1,2,65,41,57,73,48,66,64,58,67,71,74,74,77,71,77,64,64,78,66,56,80,74,55,65,48,72,77,80,7,15,8,10,6,1
16351,78,2,1,90,55,75,70,64,78,85,81,77,74,69,66,64,79,58,91,78,77,78,80,84,80,69,76,74,75,83,82,16,15,8,16,6,1
426005,66,1,2,45,41,59,63,33,53,43,38,65,59,65,71,72,54,78,51,74,64,68,38,74,71,33,58,45,51,62,64,11,12,15,6,13,1
37515,72,1,1,72,48,66,71,55,64,67,46,70,69,71,65,72,77,61,70,70,68,75,50,80,72,49,59,70,73,72,76,11,6,5,10,5,1
155739,69,1,2,63,43,64,57,35,62,45,35,55,62,68,69,64,65,62,60,73,72,73,52,66,69,55,49,39,69,68,67,7,14,9,6,11,1
34067,71,1,1,52,20,66,65,47.82044982,55,51.88830089,25,55,57,58,67,64.17766018,63,63.71857872,64,66.3956719,76,73,35,70,68,68,56.28378378,47,68,58,48.06851257,11,20,55,20,20,1
351860,83,1,1,29,82,84,68,83,68,39,52,43,71,59,68,61,73,48,80,76,67,84,68,63,14,81,67,64,14,24,13,15,12,6,7,13,1
280638,77,1,2,61,33,71,65,31,55,53,54,59,63,73,74,57,67,54,55,74,75,73,38,81,73,49,40,47,69,75,80,9,12,11,8,12,1
164519,75,2,1,58,71,73,73,68,68,59,55,49,73,67,68,70,70,44,78,74,72,82,65,75,30,74,66,68,35,48,46,14,12,14,10,10,1
124144,73,1,1,45,74,69,61,53,72,52,43,55,78,72,68,54,64,51,67,58,75,80,63,63,31,73,55,55,32,33,29,7,16,15,8,6,1
26680,68,1,1,51,42,57,64,36,62,41,54,62,65,64,59,62,68,70,60,65,68,63,60,76,72,36,66,59,60,64,63,9,15,15,14,12,1
278866,70,1,1,62,30,56,62,56,59,57,60,60,65,74,65,69,61,76,67,72,63,47,60,68,61,50,58,50,64,62,64,11,13,6,12,8,1
